,Pulse,Op.Cam,Time,Exp.Cam,Comments
1326,104072,KLDT-O5WB,48.16323,KLDT-E5WD,Particles at the outboard side hroughout the pulse
1327,104072,KLDT-O5WB,48.16323,KLDT-E5WE,Particles at the outboard side hroughout the pulse
1328,104071,KLDT-O5WB,48.99824,KLDT-E5WC,Particles falling from the top throughout the pulse
1329,104071,KLDT-O5WB,48.99824,KLDT-E5WD,Particles falling from the top throughout the pulse
1330,104071,KLDT-O5WB,48.99824,KLDT-E5WE,Particles falling from the top throughout the pulse
1331,104071,KLDT-O5WB,48.39603,KLDT-E5WC,Particles at the outboard side hroughout the pulse
1332,104071,KLDT-O5WB,48.39603,KLDT-E5WD,Particles at the outboard side hroughout the pulse
1333,104071,KLDT-O5WB,48.39603,KLDT-E5WE,Particles at the outboard side hroughout the pulse
1334,104070,KLDT-O5WB,48.89132,KLDT-E5WC,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse
1335,104070,KLDT-O5WB,48.89132,KLDT-E5WD,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse
1336,104070,KLDT-O5WB,48.89132,KLDT-E5WE,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse
1337,104069,KLDT-O5WB,50.58572,KLDT-E5WC,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse
1338,104069,KLDT-O5WB,50.58572,KLDT-E5WD,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse
1339,104069,KLDT-O5WB,50.58572,KLDT-E5WE,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse
1340,104065,KLDT-O5WB,48.82916,KLDT-E5WC,"Lot of UFOs at the top of the vessel, until ~51.87873"
1341,104065,KLDT-O5WB,48.82916,KLDT-E5WD,"Lot of UFOs at the top of the vessel, until ~51.87873"
1342,104065,KLDT-O5WB,48.82916,KLDT-E5WE,"Lot of UFOs at the top of the vessel, until ~51.87873"
1343,104055,KLDT-O5WB,41.98616,KLDT-E5WD,Titanium UFO seen dropping from upper dump plate and exploding - clear peak in spectroscopy at this time
1344,104052,KLDT-O5WB,67.39208,KLDT-E5WC,Quite a few Beryllium UFOs from the outer wall - 2 frames. Another very bright at 68.19443 for 3 frames.
1345,104052,KLDT-O5WB,67.39208,KLDT-E5WD,Quite a few Beryllium UFOs from the outer wall - 2 frames. Another very bright at 68.19443 for 3 frames.
1346,104050,KLDT-O5WB,48.95893,KLDT-E5WC,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames),
49.40066, 49.76191 (2 frames),
51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)"
1347,104050,KLDT-O5WB,48.95893,KLDT-E5WD,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames),
49.40066, 49.76191 (2 frames),
51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)"
1348,104050,KLDT-O5WB,48.95893,KLDT-E5WE,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames),
49.40066, 49.76191 (2 frames),
51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)"
1349,104048,KLDT-O5WB,48.22376,KLDT-E5WC,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.
1350,104048,KLDT-O5WB,48.22376,KLDT-E5WD,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.
1351,104048,KLDT-O5WB,48.22376,KLDT-E5WE,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.
1352,104019,KLDT-O5WB,50.42563,KLDT-E5WD,UFO spotted in a single frame close to divertor region
1353,104008,KLDT-O5WB,50.88689,KLDT-E5WC,Bright event visible in the divertor region towards LFS
1354,104008,KLDT-O5WB,50.88689,KLDT-E5WD,Bright event visible in the divertor region towards LFS
1355,104008,KLDT-O5WB,50.88689,KLDT-E5WE,Bright event visible in the divertor region towards LFS
1356,103985,KLDT-O5WB,57.42228,KLDT-E5WC,Ufo briefly seen near upper dump plate
1357,103985,KLDT-O5WB,57.42228,KLDT-E5WD,Ufo briefly seen near upper dump plate
1358,103983,KLDT-O5WB,53.00312,KLDT-E5WC,Another ufo near upper dump plate
1359,103983,KLDT-O5WB,53.00312,KLDT-E5WD,Another ufo near upper dump plate
1360,103983,KLDT-O5WB,53.00312,KLDT-E5WE,Another ufo near upper dump plate
1361,103983,KLDT-O5WB,50.67544,KLDT-E5WC,Ufo appears briefly near upper dump plate
1362,103983,KLDT-O5WB,50.67544,KLDT-E5WD,Ufo appears briefly near upper dump plate
1363,103983,KLDT-O5WB,50.67544,KLDT-E5WE,Ufo appears briefly near upper dump plate
1364,103982,KLDT-O5WB,49.7809,KLDT-E5WC,UFO appears near outer wall for single frame
1365,103982,KLDT-O5WB,49.7809,KLDT-E5WD,UFO appears near outer wall for single frame
1366,103982,KLDT-O5WB,49.7809,KLDT-E5WE,UFO appears near outer wall for single frame
1367,103981,KLDT-O5WB,53.69633,KLDT-E5WC,UFO breaks off from outer wall and moves across to the right in following frames
1368,103981,KLDT-O5WB,53.69633,KLDT-E5WD,UFO breaks off from outer wall and moves across to the right in following frames
1369,103981,KLDT-O5WB,53.69633,KLDT-E5WE,UFO breaks off from outer wall and moves across to the right in following frames
1370,103981,KLDT-O5WB,51.08846,KLDT-E5WC,UFO (?) see near upper dump plates. Only appears for a single frame
1371,103981,KLDT-O5WB,51.08846,KLDT-E5WD,UFO (?) see near upper dump plates. Only appears for a single frame
